source,description,category,fname,BE_Classification,arousal,valence,dominance,dynamics_rms_mean,dynamics_rms_std,rhythm_attacktime_mean,rhythm_tempo_mean,rhythm_tempo_std,rhythm_pulseclarity_mean,rhythm_eventdensity_mean,rhythm_fluctuationmax_peakposmean,spectral_centroid_mean,spectral_centroid_std,spectral_brightness_mean,spectral_brightness_std,spectral_spread_mean,spectral_spread_std,spectral_skewness_mean,spectral_skewness_std,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_rolloff95_mean,spectral_rolloff95_std,spectral_rolloff85_mean,spectral_rolloff85_std,spectral_spectentropy_mean,spectral_spectentropy_std,spectral_flatness_mean,spectral_flatness_std,spectral_novelty_mean,spectral_novelty_std,spectral_roughness_mean,spectral_irregularity_mean,spectral_inharmonicity_mean,spectral_mfcc_mean_1,spectral_mfcc_mean_2,spectral_mfcc_mean_3,spectral_mfcc_mean_4,spectral_mfcc_mean_5,spectral_mfcc_mean_6,spectral_mfcc_mean_7,spectral_mfcc_mean_8,spectral_mfcc_mean_9,spectral_mfcc_mean_10,spectral_mfcc_mean_11,spectral_mfcc_mean_12,spectral_mfcc_mean_13,spectral_mfcc_std_1,spectral_mfcc_std_2,spectral_mfcc_std_3,spectral_mfcc_std_4,spectral_mfcc_std_5,spectral_mfcc_std_6,spectral_mfcc_std_7,spectral_mfcc_std_8,spectral_mfcc_std_9,spectral_mfcc_std_10,spectral_mfcc_std_11,spectral_mfcc_std_12,spectral_mfcc_std_13,timbre_lowenergy_mean,timbre_lowenergy_std,timbre_spectralflux_mean,timbre_spectralflux_std,pitch_pitch_mean,tonal_keyclarity_mean,tonal_keyclarity_std,tonal_mode_mean,tonal_mode_std,tonal_hcdf_mean,tonal_hcdf_std
Expanded,LightMusic26,Music,248,H,4.75,6.208333333,5.5,0.8902125944049488,0.9380506839386255,-0.36058374034952306,-0.5559069099256979,-1.3927313205492373,0.5447261144117598,-0.22709085342380542,0.16781834110881183,-0.9140805180242391,-0.4376064582021351,-1.0978636357102085,0.1340410929611069,-0.6521707581312337,0.24860888689990848,1.1171978907065963,1.1414813139154683,1.0372798101439022,1.089498837869908,-0.9369909142635278,-0.5949185526417892,-0.960099982594269,0.0014777413668619628,-1.5981331076780751,0.6726375026130182,-0.7374349573907267,-0.6084625009366772,0.2547820476596808,0.7735734499091704,-0.3967009126112693,0.566092712331418,-1.2074530032950317,0.6769201796990187,0.722153364999231,1.2997211679003706,0.22249633645227035,0.4897647583628767,-0.5512903339011322,-0.3412574591429035,-0.9061122368757416,-0.17089174324890363,0.369921893272084,-0.5854112492017642,-0.4121116164294972,1.0613161095848493,-0.3214128406025974,0.03066416760152409,-0.2855855072961168,0.5475310056238734,0.5113137816431987,0.3426918044012751,0.32093003636343503,-0.30794947134003414,-0.20757201882590876,0.7446945407404192,-0.663031524701614,0.4229093569213981,1.215768833003,0.17452421858907355,1.0389024369870057,-0.1779801347689455,0.13472261445662276,-1.3369075178909384,1.813888052731109,0.08649461079507773,-0.8775841124131851,3.3712182431785007,-0.7612357951368018,-0.2202632841729298
Expanded,LightMusic27,Music,249,H,4.958333333,6.291666667,6.04,0.1968140047050816,0.48999762801499613,-0.557321778304409,-0.8603233887612326,0.013031402490317617,0.3494172941578362,-0.9400949736170839,0.6201812041018729,-0.9290270213848366,-0.4377278072429702,-1.1732251038234658,0.14193550284683984,-0.7571817393606605,0.32919059444435433,1.358287340434666,1.6878330765124938,1.3831600761997498,1.7637999519691667,-1.0031373250932056,-0.13395565890839656,-0.9813389770684774,0.004498608381845175,-1.511126669956435,0.6150728613141037,-0.7344370498888815,-0.4386232031318368,-0.37653264457174007,-0.7491862956139299,-0.01765496324533716,0.20107698147395947,-0.5061130047466375,0.6640963771956708,0.7924969427097256,0.9897891029281048,-0.07236638543805307,0.20155152737181167,-0.7283765938111301,-0.7517654451606409,-0.8728863360379442,-0.3925780664431737,0.04006814460563319,-0.43079667294788704,0.2612898296601645,-0.21289926865447092,0.6173667635037102,0.6163639311581497,0.4453303366677712,0.30093768966360573,2.7013597811149634,1.7647084046538233,1.4193570931536776,2.149820036657486,0.6439852038885925,-0.017373976251574146,0.7171610889304554,0.5733405451426454,-0.17949619124677907,-0.1083151701821571,0.9164061128731447,-0.6066852440902275,-0.46469185894752496,-0.44757728080756604,1.7362924673603624,0.38175632884012445,1.3458413305994672,2.3449959082954734,-0.49600494014761404,-0.5605608703839348
Expanded,LightMusic28,Music,250,H,4.136363636,6.227272727,5.55,0.44966659510591195,0.20078590858297768,-0.41221799920481567,-1.095359571101144,0.6170502492461778,0.10057462424693363,0.07848225363814057,-0.2419865466160654,-0.9377492346005674,-0.72311366235867,-1.303281158658497,-0.512859109804406,-0.9090628340412243,0.20249778253260908,1.6275994192401393,1.0549814838387501,1.812530284270581,1.615160683276957,-1.111094021438688,-0.5404675136204257,-1.0038199527398575,-0.548645495479333,-1.3584352028897844,-0.10274194573090689,-0.8019796496740456,-0.7097564998565553,0.5018409261295315,0.23814051160947933,-0.058147231709437766,0.3403908455651573,-0.3362243183639687,0.9420850658880008,0.4836236995243435,0.5490780051413047,-0.516993407480101,-0.4910970799059609,-1.5922626123669654,-1.3225401772405565,-0.1268784622695884,1.1917953887165,0.5650162664408611,-0.40540839775059523,-0.02546514766898057,-0.4056121607500847,0.23885463380601077,0.18944737299414693,0.004351650825816129,0.8207751693067421,1.0585831636482346,1.938641357090003,2.8062889628389756,0.9463477981092772,0.5777813618146738,-0.011588190989703649,1.1859854278367563,1.3959988760684447,0.19684123781395152,0.04893882218349002,0.9096376528374062,-0.19910286403668873,-0.40992891771261053,0.290525397412841,1.9823960293700285,-0.11487586697701162,-2.5585039193114274,2.7640931440697276,-0.5166507918920937,-0.5900349813973169
Expanded,VideoGame15,Music,252,H,5.625,5.916666667,5.88,-0.2944884438990226,-0.06945232147192203,-0.425133583257798,-1.2379268242966825,0.1942323564278896,-0.23007562363440584,-1.1438101746096434,0.025877136953204215,-0.5722516671191709,-0.7724686788385494,-0.41415660515579894,-0.9640458563059878,-0.693481215134157,-0.27356486246788414,0.0696069036728309,-0.8335271649224119,0.07137668008282164,-0.5813558115289313,-0.6234029362926928,-0.8253443466139428,-0.2474411431061132,-0.7964154989681282,-0.40476918773566734,-0.8738214780693278,-0.7501781995353228,-0.5428678275004053,-0.6082619495748747,-0.7621131548780655,-0.40006475004459624,0.27362429173577274,0.007570560906718717,0.2501305296889711,0.1182431087089531,0.7783183698997136,-0.6024655526264088,0.9098025729854293,-0.7969117241814588,0.09173717603648994,-0.7640454677074313,0.31672077728541764,0.3396264843816449,-0.7602257449333533,0.006243652974415244,-1.3796767925761733,0.08962985792703126,-0.3499003332893892,0.32921046089674844,0.003405400653877929,0.32095103311241496,0.2143917506232364,-0.6281580493495482,0.012501065956390306,-0.24871895574458128,-0.24217764017641571,0.04560451449751186,-0.4347832253953692,0.3840159307494323,0.07762728308309619,0.7192541388327648,-0.8702907835980803,-0.6376363610614814,-0.8795264109636051,1.8596015954579335,0.4036195984330338,2.079919269466778,0.34884599823888157,-1.4008705391002512,-0.8658716438784895
Expanded,VideoGame16,Music,253,H,5.458333333,6.833333333,5.79,1.395085247333918,0.03274725351194982,-0.6159472989622942,-1.0688846859921897,-0.30422548301852287,0.02776046213284935,-0.4308066655625787,0.676329179128016,-1.1959151761339815,-0.8946738935963696,-1.5631545351836267,-1.2817406782236616,-1.0629126407445877,0.3145716447695921,2.495377344359203,2.337364868740661,3.191016536628832,3.7551928229220293,-1.4544594511030515,-0.8846120120951619,-1.2091167201445074,-1.0325827753821908,-1.4505948510952023,-0.5235526445398627,-0.8488870798738587,-0.7554425576280368,0.645274085752693,0.13627321923928587,0.5872738056635344,0.04095870337355786,0.3070432716345177,1.5408916681094207,1.2732979236696815,0.28268807261404794,-0.17782075430223715,-0.16983572330105406,-0.2548926229534522,0.25544996621113353,0.5372179411473355,0.25929921314695675,0.10410727729087131,-0.16660024195153655,0.5241669708320853,0.10080946073881511,-0.12087996282728819,-0.31503985044318006,0.20864353444340702,0.4055583764456943,0.834395857904236,0.300771317560123,0.9165107916005696,0.5527781067681091,0.40700175209257955,-0.07661350893281535,0.22326519712530796,-0.25144468302641276,-0.25875341523719153,-0.3182258640090382,0.5434641055911087,0.2371792748945086,0.025001685034300964,-0.6645197566417094,1.635803864556805,-1.4488166714049626,0.7812661292658939,1.9941003208687822,-0.5894418066445172,-0.6119455605033104
Expanded,Goat1,Animals,254,FH,5.818181818,3.681818182,4.68,-0.3449812593777375,0.2392688616134055,-0.06812999361938288,1.0485720781644141,-1.4009564100511926,0.37233425143034926,0.5877705616926459,-1.0578446330661646,-0.6676145639235789,-0.6749824805142612,-0.33469139660292657,-0.10487940235484591,-0.9675390281109224,-0.025269505280107712,0.6187630679373439,-0.29110481319204135,0.7950536192680041,-0.14552566952091323,-0.8579235375360621,-1.1087532811829786,-0.5733765510965131,-0.6824250561147965,-0.08720259167286387,-0.04924479254530733,-0.7492216022697767,-0.5409872090825587,-0.734414998605627,-0.24585809229418065,-0.19893397087999473,-0.6380672437073474,0.10244851292499038,-0.08236919278573736,-0.2983623363341039,0.19053630980435193,-0.32137130960046534,-0.019544538569016636,-0.07032419203314642,0.016040199377711957,0.13812706359471877,-0.24855823480125688,0.5918423341165479,0.006151911927964302,-0.36106912568760674,0.186294249232066,1.6797692932004866,1.2534357021239892,1.244608599075171,0.9977039734167971,0.38187065448071755,-0.10720083733554962,-0.24910739572257232,-0.9464247225401986,-0.4387600387665771,0.3342995809155274,-0.7751805861417778,0.23258608400557804,0.14351389903258877,0.15038770604456406,1.492086781953183,-0.012404622629922426,0.3738853666058784,0.4276789294127548,-1.6133880362072361,0.7932194214588405,-0.34210198676632764,-0.4119326602562558,-0.07769264783350294,0.8278161210148017
Expanded,Train3,Transport,255,H,5.909090909,5.5,5.45,-0.4527381170330547,0.26375216654975586,0.9484107034202411,-0.749663255181131,-0.6600850132084922,1.1025210620204522,-1.1438101746096434,-0.4333088635863337,-0.22306503152549134,-0.40626764855406833,0.38354550210387345,1.1458328047030837,-0.738885359058352,-0.6555358438358125,-0.22553311907675605,0.7805632540978462,-0.017009810788248772,-0.08066581834006305,-0.6405629897872921,-1.2216040739656469,-0.14917297846477257,-0.5063995985526973,-0.2564303430954937,0.6453272252807608,-0.7522109687246081,-0.7502222202957385,-1.0150725658743909,-0.9278561250675192,-0.5037953112750081,-0.10836698921827836,0.23703498085420033,-0.44131577471265,-1.1665673060647006,0.5455206444970124,-1.6747975048773622,0.7382330101809416,-0.8516923679129077,0.8732667977027565,-0.2198611296074489,0.2719421816414086,0.41586613367209574,0.03930302307471123,0.3566895636841101,-1.103548820852297,-0.3849888327382611,-0.6913736855722535,1.7410831377501343,1.148736458867693,1.3749246786059837,0.04026222570052934,-0.6903089539634278,-0.643673168607316,-0.5474007890190442,1.4545038878671095,0.4134173316956342,-0.5958659150108594,0.01192762404280067,0.8358254625853494,1.0491571252431897,-0.8597033294651681,-0.5823488534434773,0.9465900356679662,-0.9003191129081466,2.274211815843643,-0.39744240545032,-0.40532707185985384,0.41544287286293224,2.110356251099948
Expanded,Machine3,Daily Routine Sound,256,FH,6.318181818,4.818181818,4.68,0.8562593326636974,0.3151842580929295,-0.37321855083613625,0.0950051512080849,-0.5958805300315481,-0.9039926357678566,-0.02337565243124607,-0.2968520363762736,-0.76840953185643,-0.4874301235442485,-0.6338157950259217,-0.05664710453685229,-0.9612350076690437,-0.26379301827596296,0.5245658794521364,0.4680651089272867,0.6732979773979658,0.07898220957211964,-0.7831926842814836,-1.0869309737749349,-0.6054790051447383,-0.42260707011348325,-0.09346006154602268,-0.39796410679350963,-0.8311900304612562,-0.7450667318744001,0.6254390462491644,1.1561599325434868,0.2752758013848761,-0.5806224553665441,0.8026091789185876,0.7836182974260413,-0.3672486985163274,0.9710960265470621,-0.7215536648937481,1.010346746941649,-0.7116733278174079,0.6557519647445305,-0.26981461660778494,0.025217442146609963,0.183807506833411,-0.440342144404639,0.7418144837893728,-0.4342115444192874,-0.3589179117334198,0.12665231423877765,-0.38452799065885446,0.1982391243642999,0.3296728102995921,-0.18099414877792602,0.15447425845227714,0.21120604978070026,-0.40512010532610865,-0.5232200003966778,-0.6675687424071912,-0.5719340672297053,-0.6015927431690214,-0.06148201785574582,0.623720511992846,1.3282511355234021,0.38542273407168776,-0.44178216796778547,0.5868498653451444,-0.25413215036440073,0.36914954308143727,1.5120606631772218,0.7193037710116519,-0.6742329547858285
Expanded,Pops3,Music,257,H,6.454545455,4.818181818,5.5,0.6585200874350174,0.3484146632166973,-0.24990280048679142,-0.7820783819141143,-0.2848954009254323,-0.1683610161803835,0.38405536070008656,0.37541903919126446,-0.1822203014911411,-0.04713238051790895,0.42173457311566004,0.735561171802827,-0.7863868581107278,-0.6954163812966464,-0.589910213731836,-0.011416280922864973,-0.31466825335470905,-0.4076220133715407,-0.6079410371818912,-1.2745975936711351,-0.04207686167029331,-0.6756035456298686,0.2306676757220189,-0.23727895732655313,-0.7470094710932014,-0.6067440047962311,0.5477197571141471,0.8291650136929639,0.16583358144506402,0.07797762655748583,0.36672268278656484,-0.1340734330153596,-0.2375042490852543,0.8637522636675466,-1.3567857454758063,0.8334740363214405,-0.9353941312358469,0.48383297919512386,-0.3236811062400164,-0.04294781409315019,0.35598144948189697,-0.028777895200096496,0.9248991534909398,-0.7494643423308983,-0.3336072087860801,-0.3349902185018616,-0.2531949830081997,-0.4532499080709531,-0.4775564458110615,-0.18063470194541878,-0.06608374647364709,-0.5869631341281912,-0.15632555082381822,-0.1951861255495323,-0.5284139677674019,0.04167578745061827,-0.17416345736864292,0.055768178852352544,0.5543040524993125,0.9404534477141603,0.4091065446295354,0.16097148172356435,0.9896524345833276,0.21989200134681972,0.2701543739913636,1.6107658248202696,1.0530094348136505,0.4923739191336851
Expanded,Working1,Daily Routine Sound,261,F,6.590909091,3.318181818,4.55,-0.45035153713134035,0.5919828132883924,-0.43094559608164007,1.2844501493445086,-1.273526407032712,0.1653841044768244,-0.328948759493192,-0.589620023897196,-0.11518338693826971,-0.6390050818127624,0.48847695147911313,-0.4806193584646068,-0.6402296136655572,-1.0316227353763108,-0.7298584160804708,-0.7675472005492623,-0.49358959176325157,-0.685650693519037,-0.5744878981265967,-1.3844659787790885,0.01414555337262028,-0.9991703244171716,0.2891106039050053,-0.9952263137562712,-0.6768874751098684,-0.7082649749044702,-1.1021324553296292,-0.8515997933051432,0.026523799152373996,-1.336576627031519,0.7295035202196299,-0.7365185235625388,0.43419545057256564,0.31584240670676395,-0.19922459627240732,0.27927011495648457,-0.13583403558076312,0.27834479614111757,-0.17386219107898526,-0.6532124979552848,0.05886566609647358,-0.10237611961406276,-0.15175596382249543,-0.4059406859667496,0.40767450801045635,-0.804809838875763,2.8302062775834904,0.9773757487951562,1.4163475861224943,0.3200691193803533,0.8234840475874343,0.19270823031503567,0.907302947014265,-0.9268145036637739,-1.021955263517407,-0.3939297831468435,-0.4804415618319702,0.486184964882753,1.719041927350265,-0.1988632058389594,0.6064867564035159,-0.6450002547406448,-2.010521720191316,1.2809639747541048,0.9692964030330032,-0.4973424974836157,-0.6416948748009508,0.0675540829633998
Expanded,Bell1,Daily Routine Sound,263,H,6.0,6.583333333,5.42,-0.2682915668383428,-0.3594358438616541,0.0375531767619772,-0.8276679004272395,-0.22204861773232343,2.5799130973926867,0.2821974546306999,0.7219793359611786,1.8384230772949004,-0.5909166313232576,2.2639065377210823,-1.3810065160771667,-0.043798050932363684,-1.210804167514043,-1.4625610279014423,-1.0656034850021148,-1.0020847156204353,-0.8153072600746379,0.5566806390586239,-1.2456786193923703,1.3682347688708276,-0.3213204182119702,0.3917331098248082,-0.7198767374758646,-0.5639919156814036,-0.5701692190146619,0.3149465026634584,-0.09644059225520762,0.055456562435043245,0.9042787932801163,-0.4290935171295654,-2.420058214438604,0.001513942494519869,-0.0007235777936350148,0.6230256090354784,-1.6663735597388527,1.8208963246565624,-0.24035605417795575,-1.4374589104228714,0.774892895943599,0.8056133274914088,-0.3999580635531473,-0.5425980802221999,0.10330877950251942,-0.6027552804050954,-0.8153420901724845,-0.7919516577160403,-0.4624309295947342,-0.5427650121794034,-0.6804342898331651,-0.6069064037136254,-0.14575642752283183,-0.5920023318970916,-0.471327839297986,-0.7704499524061227,-0.7999799896519733,-0.6860291183018798,0.11989127741979809,0.3272096267980236,0.0015843702656927162,-0.1714642233318532,1.9149566450633764,-0.1608775495138798,-0.9650442488457305,0.4032377878506798,-0.6055563405125669,-0.39628259875115046,-0.2762316674412792
Expanded,Drum Set1,Music,264,H,7.25,6.0,6.17,0.16664874478457434,1.1838270480282225,-0.4627853185079054,0.5377594954654725,0.21659845647051584,0.39712709438976707,1.0970588697471508,-1.106570187592465,-0.1341660605058386,0.1013175734793142,0.5402573473972286,0.6962079629530876,-0.7603316455978155,-0.41830751070271055,-0.5702636197870214,-0.23733540950125698,-0.3109139910754768,-0.5487853150038865,-0.6140556612485655,-1.2248681503042083,-0.03556556580213871,-0.7327772892544477,0.3301246380589296,-0.9731844019803073,-0.7178674186821012,-0.45976394810487153,0.4262919529512717,1.3769179164556578,0.04819029774710971,-0.6193645644720076,0.6378395734056382,-0.45229941139263286,-0.031007539974302077,0.7814836481560187,-0.6601355127580805,0.6973172694524837,-0.3651359939434596,0.4947334612960795,0.12030851444908387,0.27011894101527334,0.2983921375095396,-0.22146208079046675,0.3821732258921635,-0.49076084267551695,0.436730424482857,-0.09577868158046685,2.57837665258119,1.7560111896875215,1.3895901034448286,0.3583108925450647,0.21732380824305042,-0.5856366264723731,-0.10028416526062846,-0.6826601226130994,-0.9589258147157741,-0.43542129456834694,-0.49579983540100264,0.34787878022584456,1.3531061414313508,0.9715552863182442,1.8717596443170488,-0.5560774914185593,-1.476240158812884,0.3185994501372152,0.5022329569407534,-0.9326802244745013,-0.033559442100965196,0.08045503194100874
Expanded,Fencing1,Breaking Sound,266,F,5.625,4.125,5.04,-0.17966897479037583,0.8325280684423767,0.9798854202102264,-0.23813945559277136,-0.568682059256027,0.27679275225759065,-0.02337565243124607,0.12363134298551429,-0.03234872078206523,-0.01994587726044937,0.8138331832237421,1.0647495754251053,-1.015057574968752,-0.4528135502995581,-0.40828229824147433,0.6648031267122412,0.017384565743793764,0.011380092159759833,-0.6509003536651928,-1.2197628511854568,-0.10091150242355265,-0.5600388703324414,0.45145513846716084,-0.7603966666808879,-0.8404656075182476,-0.7045361625242569,-0.6838658674609005,-0.6519314037323481,0.777333371488091,-1.1947469903592232,-0.5965457802122162,-0.33359696204374556,-0.4495594235493827,0.8296859325847681,-0.869198268576754,0.7601887487370906,-0.587823298177286,0.3298254943393539,-0.24749219066169467,-0.018601808607161086,0.2719322780731878,-0.12511506358780292,0.4322522210035564,-0.35410698812818664,0.47836302382916673,0.9310219178503731,2.0392200948574493,2.6190657655028105,1.7165128607768687,1.0358457063941056,0.8749414035753883,0.47900669205282465,-0.2548164296510186,-0.2468839878894299,-0.5160917548511896,-0.3138903860885075,-0.34028025076613894,0.65025110428265,1.4259103481221533,0.44600984666235943,1.4596139421549306,0.7002240840977024,-0.878984676459519,1.6445628920036355,0.07970220006302911,0.9148649835687725,0.9284329408815846,1.6229773294662304
Expanded,Machine Gun1,Breaking Sound,267,F,6.318181818,3.181818182,4.0,0.3527603507246683,-0.7070044424852188,-0.472528161260916,1.0207178318539294,-0.22501859476865102,-0.4704734218789893,1.9119208960098166,0.10389449698759569,0.13534389639525657,-0.6654853569459204,1.0085077146500683,-0.612124947657911,-0.9328016069165592,-0.940406944172855,-0.9904533418080379,-0.013886900204899895,-0.48266239356120133,-0.4274451718576615,-0.5799666325538538,-1.3796791467897207,0.0978914924479885,-1.0285741543334344,0.6357468283932624,-1.4097614594761125,-0.88452032801545,-0.7817063665669297,1.262083375133888,1.9997740508585742,1.0189514955992491,-0.5695341285670976,1.113525303337431,-0.13609319601412712,-0.5419194302264705,1.4638691784506799,-1.3587293310267037,1.5292341160369225,-1.0977092629000182,1.4626592713020843,-0.5817007760489538,0.5439593292542186,0.13016588463723391,-0.22265575716330863,0.575024962410689,-0.734256151916366,-0.586828932666605,-0.5845868089910117,-0.2685047899026648,-0.4117122570017537,-0.5570596508053414,-0.3446098538497974,-0.5485695314429926,-0.6391000151419538,-0.5128421443398349,-0.655580632637454,-0.7340232667414532,-0.6922058525415351,-0.6985119817638211,-0.22692014757060994,0.5200706419714318,1.036656515488706,-0.5508460107418984,0.043785644487133346,-0.13248237874620292,-0.4820000502547706,-0.47088652783946944,0.6099981458596825,1.1148031165157692,0.013145732927397027
Expanded,Wolf,Animals,271,F,7.0,4.0,3.86,1.1626295898140198,2.752966777972542,-0.19346731364658576,-0.3913494440512204,-1.1244777246697768,-0.04123420710248269,-0.8382370675476973,-0.4327786906934878,-0.7039949488032299,-0.737441935147002,-0.7114822728143891,0.30111396970411064,-0.8459343143494031,0.11167043793419666,1.3140204649621252,0.32234432349614867,1.3350145879714288,0.8850622066000821,-1.0160542598268774,-0.9683329579026946,-0.8368902708176269,-0.8302732153774314,-1.1944894922130274,0.5846635454193204,-0.6953105135186441,-0.6109916084641263,0.021431873777448866,0.2747969575979191,-0.2769724618419996,0.890729898940536,-2.772738336271242,-0.12484627551680019,-0.22551549789785563,-0.2269207726793453,-0.012387887010118948,-0.37208995967194547,-0.2068757580763822,-0.2758677810224753,0.3325308199901861,0.3124935121957181,0.5133335954962464,-0.07487428872690409,0.21070061464042303,0.060643462325957624,1.7620595894325188,0.9727575497960567,-0.03478415290613204,-0.07865101187330363,0.14670918365919886,0.35010539532173635,0.3041839392152356,2.8027989268127023,2.6130665529330606,1.434246443200237,1.4443892440208188,0.6921235023841942,-0.04783312488914574,0.1286614984366639,1.3987957086981675,0.893558659837665,2.0734512788041473,0.35632452185946334,-1.3123426822015978,1.7564114733124034,-0.03903145534102866,-1.116458632853373,-0.7827808564520343,0.25331197262401195
Expanded,Electronic Sound3,Electric sound,272,F,5.363636364,3.545454545,5.09,-0.5038830793453777,0.8114749988736413,-0.3171480696322106,1.1977583123191278,-0.4528584804398539,-0.6339395905089896,-1.0419528796864705,-0.6675919687489599,-0.29774211251656896,0.11535007260395254,0.01340210915216884,-0.5782723598898438,-0.7816436038462401,0.45734964625030927,0.27228491267299804,-0.10804670587613241,0.20871482502776703,-0.1025668324645458,-0.5066706855753441,0.6194262475639701,-0.3267853143907359,0.5150081053541752,0.40632773808779277,-0.5525673930815094,-0.5315615601699888,0.19725279328869125,-1.4392182374740823,-1.8343748895200542,0.44731142681953,-1.5241199808396557,0.6705498521782266,-0.6694041874738379,-0.06930561714127824,-0.49640920544062245,0.02361936932036806,-0.13827267399949425,0.06747613149413212,-0.1633948917582776,0.30774334087213495,-0.180799041913014,0.1824653273533603,-0.08896597316801089,0.16069906362226163,-0.15092677720621978,0.906554006665533,1.2765330561122938,-1.055500931107415,0.01271860245154649,-0.5833744036765514,-0.5378911553170286,-1.2150841592321004,-0.818596288657426,-1.008902165460758,-1.0517126243167896,-1.1398181568461216,-1.2044052466632529,-1.0274606044898815,0.6131767708725308,1.7248649695635103,-0.3466825959261097,0.722576309050578,0.9528733123587351,-2.055938045149063,1.6024914072911625,0.9760171759804027,-0.37389793471264304,-1.131512312181309,-0.589237436317859
Expanded,Crash2,Breaking Sound,273,F,6.954545455,2.363636364,3.36,-0.9019701571371691,-0.40870259932902087,0.4364762598593114,-0.8059333878957295,0.8930968060311885,-0.36576243093702776,-0.5326639604857514,-0.306798948658252,2.763049686291901,0.2321544933309765,1.8786529831306333,-0.5838408898737586,1.2060336091917703,-0.8005807171468515,-1.6344158056890759,-1.305258834460539,-1.0804784091875137,-0.8898582230766307,1.5387533940728428,-0.8067399308373685,2.2601315867685994,-0.6394630378263786,1.7983663265029888,-1.4135190437331748,0.6103508024346,0.2752336087183669,0.1470904204383068,0.46663640423609765,0.14782829357697297,-1.2203976183216698,1.23539830713197,-1.1962595537622087,0.4660367597484212,-0.6324627480439189,0.3198305067320836,-0.3696802132029597,0.18113510706666136,-0.15240631308861813,0.06638047542429408,-0.2043232140023068,0.08837258834719619,-0.21636039464251222,0.07858326935496314,-0.1666656622015184,-0.20069991798271955,-0.6436562424684079,-0.782521449450965,-0.9532162865396436,-0.7577822768071885,-0.7692962864570546,-0.9323681206598795,-0.8357749292388512,-0.7504674354944201,-0.7736279229803941,-0.810809430682376,-0.6753353036080021,-0.8873163581724604,0.6853339005317379,1.025390840607202,-0.6832125226872211,-0.24098116509956546,-1.0745530112216717,-0.18716319904249784,1.5353292967627548,-0.07590488529568008,0.6214001487604776,1.0721356223835583,0.6701475937680731
Expanded,Man laughing,People,275,U,6.666666667,3.916666667,4.88,-1.0847100251928643,-0.19306942853233863,0.03502621466465456,1.2452610634722683,-1.340346496499001,-0.15134937413884886,-0.9400949736170839,0.25670671366299114,0.23149811971972425,-0.05425643075724488,0.7652386399638638,0.4671342584623499,-0.3216238906834422,-0.6067671385563325,-0.45070552055767826,-0.3255491877123782,-0.5554619608703969,-0.49613372522052474,0.05205064602165365,-0.3933458727672918,0.0988897226709318,0.025853675728446775,0.5807455086405131,-0.18401423203314296,-0.30859752787462846,-0.41962247222048965,-1.1939725343605099,-1.0516930092387315,-0.40777750556379744,-1.5085324432015998,-0.6322238299194012,-1.0959314939658893,0.011156932099823281,-0.6311329114287021,0.16116942250294414,-0.3436517838248592,0.04228313004036032,-0.3921890220628859,0.11407663845255354,-0.015388893005116139,0.20140477643934965,0.06307215309299972,0.184558677639902,-0.01954701594488629,-0.633130182559467,1.4388413933244701,-0.25935581804437663,-0.6764913756443997,-0.6064959678186996,-0.023466574431645675,0.28050129352501874,-0.6263992539953623,-0.1494226314478,-0.3399099158498776,-0.10795169538182692,-0.9203708812094257,-0.7123941545953857,1.392045633726431,1.1073228312746985,-0.8365940272510795,0.2810518916413382,0.45980310806166647,-2.5337699780444987,0.6698682115603128,0.936388834592358,-1.8027245712846407,-1.1501169582001802,0.05843051782366427
Expanded,WomanScream,People,276,F,7.045454545,2.363636364,3.14,-0.3318550699183079,0.8868329821059279,-0.5158515225516808,0.6345452386356994,1.1844252434472398,-0.6827329348199995,-0.7363797726245247,-0.2822224238507793,0.3952718124511777,-0.10546625372983105,1.8273294730588545,1.3705094077735958,-0.2556131191758467,-0.25157641897059896,-0.05634422247378718,-0.66836696979851,-0.29970830219444866,-0.5475117376479275,0.06185081965123403,-0.2418695297129705,0.01264591193998302,-0.20650081808145634,-0.48826960189602225,0.3823738032504567,-0.4475518217422101,-0.4703343205913889,-0.5182899906080384,-0.014418759882066697,0.2190504262321662,-0.8414820467927856,-2.143337623565414,-1.4685796478371875,-0.38386207057680494,-0.4266328499551093,0.6798542682163525,-0.21276405309258808,-0.40181289599814773,0.24207543880574495,0.46095978250238556,-0.6423345299249976,0.4076273243833251,0.08789116678575144,0.014899169276757317,-0.38609523576314,0.3268796503944379,2.4216501749294372,0.6288898239225358,1.3150357659526146,0.630729078689459,1.9405340693174231,2.2543307569632,0.234841338123318,1.466477171728136,-0.06774772853154126,-0.4502658326146809,-0.892899876415488,-0.2193594435326234,0.7444862829685078,1.2013032716919492,-0.46413424577434476,0.35452625470644,4.451540921784744,-1.623544184853015,1.934842896083908,0.21227096013808502,-1.1239477712900576,-1.2222965104444918,-0.2986943931407437
